REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2031,6948.33674513818
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2032,7406.63854912999
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2033,5348.80995365758
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2034,8415.94652763562
"Region1","S2D1B2","TRA_PLANE_FREIGHT_BIO_001",1,2021,0.00248824874747021
"Region1","S2D1B2","TRA_PLANE_FREIGHT_BIO_001",1,2024,0.00465846580626356
"Region1","S2D1B2","TRA_PLANE_FREIGHT_BIO_001",1,2035,0.00117111662127331
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2018,183210.385538554
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2019,332814.011258956
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2020,354439.699846469
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2022,354439.699846469
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2023,428119.132036848
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2024,428119.132036848
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2025,428119.132036848
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2027,245193.6765609
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2028,391000.371886728
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2029,366183.215571557
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2030,389977.178367837
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2031,389977.178367837
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2032,502967.826339133
"Region1","S2D1B2","TRA_PLANE_PSNG_001",1,2033,535649.820709655
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2018,9066.55561556155
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2019,9350.32546054606
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2020,9642.97689768982
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2021,9944.787878788
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2022,10256.0451045104
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2023,10577.0442044205
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2024,10908.0901190119
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2025,11249.4973497349
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2026,11601.5899889989
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2027,11964.7026702666
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2028,12339.1803180319
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2029,12725.3784378438
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2030,13123.6643664365
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2031,13534.415441544
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2032,13958.0228022805
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2033,14394.8884888485
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2034,14845.4270727073
"Region1","S2D1B2","TRA_RLW_FREIGHT_DSL_001",1,2035,15310.0670867087
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2018,7414.32798779878
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2019,7768.36734473447
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2020,8139.31232923293
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2021,8527.9701970197
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2022,8935.18675067507
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2023,9361.84817981798
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2024,11378.0766856149
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2026,6059.18217756356
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2027,1583.43474759423
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2028,7497.32820683433
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2029,8208.72373736967
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2030,8290.41533045745
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2034,7844.44596354432
"Region1","S2D1B2","TRA_RLW_PSNG_DSL_001",1,2035,8645.20085066993
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2018,20046.1460446045
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2019,21003.3635663566
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2020,22006.2888888889
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2021,23057.1046104611
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2022,24158.097509751
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2023,26889.7744791221
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2024,30762.9480742459
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2025,38063.9408440844
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2026,40202.4565115316
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2027,40202.4565115315
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2028,37073.1759512761
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2029,38843.4460904872
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2030,47460.6091242989
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2031,51887.8291892542
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2032,54365.5094020493
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2033,55281.1959095909
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2034,59342.4678067573
"Region1","S2D1B2","TRA_RLW_PSNG_ELC_001",1,2035,52041.4750369188
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2023,2068610.06241725
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2024,2068610.06241725
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2027,2133741.06550649
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2028,1458261.22412241
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2029,1919758.67371038
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2030,1897781.51276102
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2032,2599375.1260126
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2033,2416405.41702921
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2034,2416405.41702921
"Region1","S2D1B2","TRA_SHIP_FREIGHT_001",1,2035,3720588.30092119
"Region1","S2D1B2","TRA_SHIP_FREIGHT_BIO_001",1,2033,1.38226703105652e-09
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2018,32056.4572957296
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2019,34360.3144914491
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2020,50857.7047645353
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2022,59214.9817581758
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2023,116044.768065507
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2024,124384.759314227
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2025,124384.759314227
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2026,124384.759314227
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2027,57583.3714943705
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2028,92328.3020184977
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2029,90024.4448227781
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2030,73725.001290129
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2032,129725.20421934
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2033,90790.3321232123
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2034,97315.3189018902
"Region1","S2D1B2","TRA_SHIP_PSNG_001",1,2035,129644.272591672
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2018,9066.55561556156
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2019,9350.32546054606
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2020,9642.97689768982
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2021,9944.787878788
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2022,10256.0451045104
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2023,10577.0442044205
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2024,10908.0901190119
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2025,11249.4973497349
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2026,11601.5899889989
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2027,11964.7026702666
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2028,12339.1803180319
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2029,12725.3784378438
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2030,13123.6643664365
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2031,13534.415441544
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2032,13958.0228022805
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2033,14394.8884888485
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2034,14845.4270727073
"Region1","S2D1B2","TRA_TRAIN_FREIGHT",1,2035,15310.0670867087
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2018,27460.4740324032
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2019,28771.7309110911
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2020,30145.6012181218
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2021,31585.0748074807
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2022,33093.284260426
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2023,36251.6226589401
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2024,42141.0247598608
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2025,38063.9408440844
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2026,46261.6386890951
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2027,41785.8912591259
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2028,44570.5041581104
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2029,47052.1698278569
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2030,55751.0244547564
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2031,51887.8291892542
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2032,54365.5094020493
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2033,55281.195909591
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2034,67186.9137703016
"Region1","S2D1B2","TRA_TRAIN_PSNG",1,2035,60686.6758875887
"Region1","S2D1B2","TRA_TRUCK",1,2018,691881.225462546
"Region1","S2D1B2","TRA_TRUCK",1,2019,713536.089380938
"Region1","S2D1B2","TRA_TRUCK",1,2020,735868.718671867
"Region1","S2D1B2","TRA_TRUCK",1,2021,758900.326332633
"Region1","S2D1B2","TRA_TRUCK",1,2022,782652.789478948
"Region1","S2D1B2","TRA_TRUCK",1,2023,807148.669666967
"Region1","S2D1B2","TRA_TRUCK",1,2024,832411.234913491
"Region1","S2D1B2","TRA_TRUCK",1,2025,858464.481248125
"Region1","S2D1B2","TRA_TRUCK",1,2026,885333.155885588
"Region1","S2D1B2","TRA_TRUCK",1,2027,913042.780478048
"Region1","S2D1B2","TRA_TRUCK",1,2028,941619.675467547
"Region1","S2D1B2","TRA_TRUCK",1,2029,971090.98529853
"Region1","S2D1B2","TRA_TRUCK",1,2030,1001484.70347035
"Region1","S2D1B2","TRA_TRUCK",1,2031,1032829.7009701
"Region1","S2D1B2","TRA_TRUCK",1,2032,1065155.74957496
"Region1","S2D1B2","TRA_TRUCK",1,2033,1098493.55735574
"Region1","S2D1B2","TRA_TRUCK",1,2034,1132874.7879488
"Region1","S2D1B2","TRA_TRUCK",1,2035,1168332.10213021
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2018,691881.225532152
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2019,713536.089428704
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2020,735868.718671867
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2021,758900.326332634
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2022,782652.789478948
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2023,807148.669666967
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2024,832411.234925921
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2025,858464.481248125
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2026,885333.155962354
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2027,913042.780478048
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2028,941619.675467547
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2029,971090.985298531
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2030,1001484.70347035
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2031,1032829.7009701
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2032,1065155.74957496
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2033,1098493.55735574
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2034,1132874.7879488
"Region1","S2D1B2","TRA_TRUCK_DSL_001",1,2035,1168332.10213021
"Region1","S2D1B3","BIO_RESPRD",1,2018,298.866133366078
"Region1","S2D1B3","BIO_RESPRD",1,2019,313.137200818224
"Region1","S2D1B3","BIO_RESPRD",1,2020,328.089721478428
"Region1","S2D1B3","BIO_RESPRD",1,2021,343.756239017851
"Region1","S2D1B3","BIO_RESPRD",1,2022,360.170836726186
"Region1","S2D1B3","BIO_RESPRD",1,2023,377.369246506667
"Region1","S2D1B3","BIO_RESPRD",1,2024,395.388898907137
"Region1","S2D1B3","BIO_RESPRD",1,2025,414.268989433651
"Region1","S2D1B3","BIO_RESPRD",1,2026,434.050623913813
"Region1","S2D1B3","BIO_RESPRD",1,2027,454.776846328598
"Region1","S2D1B3","BIO_RESPRD",1,2028,476.492758397593
"Region1","S2D1B3","BIO_RESPRD",1,2029,499.245621497065
"Region1","S2D1B3","BIO_RESPRD",1,2030,523.084949902448
"Region1","S2D1B3","BIO_RESPRD",1,2031,548.062622895854
"Region1","S2D1B3","BIO_RESPRD",1,2032,574.23299707727
"Region1","S2D1B3","BIO_RESPRD",1,2033,601.653025171688
"Region1","S2D1B3","BIO_RESPRD",1,2034,630.382378859556
"Region1","S2D1B3","BIO_RESPRD",1,2035,660.483580745645
"Region1","S2D1B3","BIODSL_PROD_001",1,2018,155.416606014601
"Region1","S2D1B3","BIODSL_PROD_001",1,2019,162.837857939794
"Region1","S2D1B3","BIODSL_PROD_001",1,2020,170.613479707971
"Region1","S2D1B3","BIODSL_PROD_001",1,2021,178.760394705071
"Region1","S2D1B3","BIODSL_PROD_001",1,2022,187.296326950695
"Region1","S2D1B3","BIODSL_PROD_001",1,2023,196.239857777778
"Region1","S2D1B3","BIODSL_PROD_001",1,2024,205.610451849785
"Region1","S2D1B3","BIODSL_PROD_001",1,2025,215.428491645164
"Region1","S2D1B3","BIODSL_PROD_001",1,2026,225.715353049305
"Region1","S2D1B3","BIODSL_PROD_001",1,2027,236.493419827664
"Region1","S2D1B3","BIODSL_PROD_001",1,2028,247.786145812581
"Region1","S2D1B3","BIODSL_PROD_001",1,2029,259.61810790279
"Region1","S2D1B3","BIODSL_PROD_001",1,2030,272.015054551455
"Region1","S2D1B3","BIODSL_PROD_001",1,2031,285.003964064406
"Region1","S2D1B3","BIODSL_PROD_001",1,2032,298.613103004301
"Region1","S2D1B3","BIODSL_PROD_001",1,2033,312.872087972797
"Region1","S2D1B3","BIODSL_PROD_001",1,2034,327.811949484949
"Region1","S2D1B3","BIODSL_PROD_001",1,2035,343.465200595759
"Region1","S2D1B3","COM_CWH_BIO_001",1,2018,25.355310180018
"Region1","S2D1B3","COM_CWH_BIO_001",1,2019,27.4396282108211
"Region1","S2D1B3","COM_CWH_BIO_001",1,2020,29.6952864276428
"Region1","S2D1B3","COM_CWH_BIO_001",1,2021,32.1363695829583
"Region1","S2D1B3","COM_CWH_BIO_001",1,2022,34.7781205680569
"Region1","S2D1B3","COM_CWH_BIO_001",1,2023,37.6370351675168
"Region1","S2D1B3","COM_CWH_BIO_001",1,2025,54.7853594456183
"Region1","S2D1B3","COM_CWH_BIO_001",1,2028,64.8053982610209
"Region1","S2D1B3","COM_CWH_BIO_001",1,2031,106.213819354936
"Region1","S2D1B3","COM_CWH_BIO_001",1,2033,82.9293684498451
"Region1","S2D1B3","COM_CWH_DSL_001",1,2018,1.0553228230542
"Region1","S2D1B3","COM_CWH_DSL_001",1,2019,56.2092930018645
"Region1","S2D1B3","COM_CWH_DSL_001",1,2020,60.8299442137974
"Region1","S2D1B3","COM_CWH_DSL_001",1,2022,51.7576490642346
"Region1","S2D1B3","COM_CWH_DSL_001",1,2028,10.278230876013
"Region1","S2D1B3","COM_CWH_DSL_001",1,2030,287.331768006172
"Region1","S2D1B3","COM_CWH_DSL_001",1,2034,395.7874389633
"Region1","S2D1B3","COM_CWH_DSL_001",1,2035,759.952678860839
"Region1","S2D1B3","COM_CWH_KER_001",1,2019,8.22112426305015
"Region1","S2D1B3","COM_CWH_KER_001",1,2023,9.35228358658744
"Region1","S2D1B3","COM_CWH_KER_001",1,2024,10.1210824469441
"Region1","S2D1B3","COM_CWH_KER_001",1,2025,10.1210824469441
"Region1","S2D1B3","COM_CWH_KER_001",1,2030,12.2543669887958
"Region1","S2D1B3","COM_CWH_KER_001",1,2031,17.9101085642989
"Region1","S2D1B3","COM_CWH_KER_001",1,2034,31.5275254125413
"Region1","S2D1B3","COM_CWH_LPG_001",1,2019,13.4084306655567
"Region1","S2D1B3","COM_CWH_LPG_001",1,2020,21.1407073391545
"Region1","S2D1B3","COM_CWH_LPG_001",1,2022,25.2959819775004
"Region1","S2D1B3","COM_CWH_LPG_001",1,2025,17.3910899396782
"Region1","S2D1B3","COM_CWH_LPG_001",1,2026,41.6693391471205
"Region1","S2D1B3","COM_CWH_LPG_001",1,2029,23.0709485781127
"Region1","S2D1B3","COM_CWH_LPG_001",1,2031,51.7278586878485
"Region1","S2D1B3","COM_CWH_NGS_001",1,2018,12.1731720672067
"Region1","S2D1B3","COM_CWH_NGS_001",1,2019,13.1738603660366
"Region1","S2D1B3","COM_CWH_NGS_001",1,2020,14.2568096609661
"Region1","S2D1B3","COM_CWH_NGS_001",1,2021,15.4287821382138
"Region1","S2D1B3","COM_CWH_NGS_001",1,2022,16.697095919592
"Region1","S2D1B3","COM_CWH_NGS_001",1,2023,18.0696706770677
"Region1","S2D1B3","COM_CWH_NGS_001",1,2024,19.5550771077108
"Region1","S2D1B3","COM_CWH_NGS_001",1,2025,21.1625904890489
"Region1","S2D1B3","COM_CWH_NGS_001",1,2026,22.9022485448545
"Region1","S2D1B3","COM_CWH_NGS_001",1,2028,26.8223431443144
"Region1","S2D1B3","COM_CWH_NGS_001",1,2029,29.0272577657766
"Region1","S2D1B3","COM_CWH_NGS_001",1,2030,36.4388453944316
"Region1","S2D1B3","COM_CWH_NGS_001",1,2031,33.9957479147915
"Region1","S2D1B3","COM_CWH_NGS_001",1,2033,54.9795539152051
"Region1","S2D1B3","COM_CWH_NGS_001",1,2034,43.0876180418042
"Region1","S2D1B3","COM_CWH_NGS_001",1,2035,88.1879078305277
"Region1","S2D1B3","COM_EL_APP_001",1,2018,315.42988741044
"Region1","S2D1B3","COM_EL_APP_001",1,2019,341.798874104401
"Region1","S2D1B3","COM_EL_APP_001",1,2020,370.381269191402
"Region1","S2D1B3","COM_EL_APP_001",1,2021,401.356192425793
"Region1","S2D1B3","COM_EL_APP_001",1,2022,434.915557830092
"Region1","S2D1B3","COM_EL_APP_001",1,2023,471.28966223132
"Region1","S2D1B3","COM_EL_APP_001",1,2024,510.696008188332
"Region1","S2D1B3","COM_EL_APP_001",1,2025,553.416069600819
"Region1","S2D1B3","COM_EL_APP_001",1,2026,599.692937563971
"Region1","S2D1B3","COM_EL_APP_001",1,2027,649.833674513818
"Region1","S2D1B3","COM_EL_APP_001",1,2028,704.183725690891
"Region1","S2D1B3","COM_EL_APP_001",1,2029,763.062947799386
"Region1","S2D1B3","COM_EL_APP_001",1,2030,826.880757420676
"Region1","S2D1B3","COM_EL_APP_001",1,2031,896.020982599796
"Region1","S2D1B3","COM_EL_APP_001",1,2032,970.957011258956
"Region1","S2D1B3","COM_EL_APP_001",1,2033,1052.1494370522
"Region1","S2D1B3","COM_EL_APP_001",1,2034,1140.13561924258
"Region1","S2D1B3","COM_EL_APP_001",1,2035,1235.47850562948
"Region1","S2D1B3","IMP_DSL",1,2018,1508.20878405508
"Region1","S2D1B3","IMP_DSL",1,2019,1563.89047430322
"Region1","S2D1B3","IMP_DSL",1,2020,1615.80793615728
"Region1","S2D1B3","IMP_DSL",1,2021,1673.37389669909
"Region1","S2D1B3","IMP_DSL",1,2022,1727.88434510059
"Region1","S2D1B3","IMP_DSL",1,2023,1787.8511059093
"Region1","S2D1B3","IMP_DSL",1,2024,1870.67894392949
"Region1","S2D1B3","IMP_DSL",1,2025,1959.36703855167
"Region1","S2D1B3","IMP_DSL",1,2026,2052.46937525137
"Region1","S2D1B3","IMP_DSL",1,2027,2386.17453748022
"Region1","S2D1B3","IMP_DSL",1,2028,2252.85215605585
"Region1","S2D1B3","IMP_DSL",1,2029,2360.63276069079
"Region1","S2D1B3","IMP_DSL",1,2030,2473.82945206736
"Region1","S2D1B3","IMP_DSL",1,2031,2592.72829103411
"Region1","S2D1B3","IMP_DSL",1,2032,2717.63127223843
"Region1","S2D1B3","IMP_DSL",1,2033,2593.69084378037
"Region1","S2D1B3","IMP_DSL",1,2034,3370.22827398804
"Region1","S2D1B3","IMP_DSL",1,2035,3366.9344763373
"Region1","S2D1B3","IMP_GSL",1,2018,721.556766080468
"Region1","S2D1B3","IMP_GSL",1,2019,756.01160729969
"Region1","S2D1B3","IMP_GSL",1,2020,792.111691429783
"Region1","S2D1B3","IMP_GSL",1,2021,829.935579812142
"Region1","S2D1B3","IMP_GSL",1,2022,869.565585344054
"Region1","S2D1B3","IMP_GSL",1,2023,911.087951651326
"Region1","S2D1B3","IMP_GSL",1,2024,954.593039559036
"Region1","S2D1B3","IMP_GSL",1,2025,1000.17552608669
"Region1","S2D1B3","IMP_GSL",1,2026,1113.17729290691
"Region1","S2D1B3","IMP_GSL",1,2027,1166.33228900966
"Region1","S2D1B3","IMP_GSL",1,2028,1150.40325891301
"Region1","S2D1B3","IMP_GSL",1,2029,1205.33582094237
"Region1","S2D1B3","IMP_GSL",1,2030,1262.89145091869
"Region1","S2D1B3","IMP_GSL",1,2031,1323.19540293237
"Region1","S2D1B3","IMP_GSL",1,2032,1386.37891058026
"Region1","S2D1B3","IMP_GSL",1,2033,1452.57947486645
"Region1","S2D1B3","IMP_GSL",1,2034,1616.69471568548
"Region1","S2D1B3","IMP_GSL",1,2035,1693.89302104266
"Region1","S2D1B3","IMP_KER",1,2018,164.605896565169
"Region1","S2D1B3","IMP_KER",1,2019,289.674527667425
"Region1","S2D1B3","IMP_KER",1,2020,309.312814870571
"Region1","S2D1B3","IMP_KER",1,2021,310.170367349466
"Region1","S2D1B3","IMP_KER",1,2022,311.084501288193
"Region1","S2D1B3","IMP_KER",1,2023,38.529995971439
"Region1","S2D1B3","IMP_KER",1,2024,46.5889485789574
"Region1","S2D1B3","IMP_KER",1,2025,46.5889192306225
"Region1","S2D1B3","IMP_KER",1,2026,399.345040758443
"Region1","S2D1B3","IMP_KER",1,2027,402.078241218037
"Region1","S2D1B3","IMP_KER",1,2028,359.604943477599
"Region1","S2D1B3","IMP_KER",1,2029,348.934361917927
"Region1","S2D1B3","IMP_KER",1,2030,338.275288104307
"Region1","S2D1B3","IMP_KER",1,2031,374.659278331479
"Region1","S2D1B3","IMP_KER",1,2032,472.327572663425
"Region1","S2D1B3","IMP_KER",1,2033,447.803250113272
"Region1","S2D1B3","IMP_KER",1,2034,774.262741831628
"Region1","S2D1B3","IMP_KER",1,2035,835.464475926542
"Region1","S2D1B3","IMP_LPG",1,2018,327.732391587159
"Region1","S2D1B3","IMP_LPG",1,2019,339.434044482448
"Region1","S2D1B3","IMP_LPG",1,2020,351.57876759876
"Region1","S2D1B3","IMP_LPG",1,2021,417.347106496209
"Region1","S2D1B3","IMP_LPG",1,2022,565.909949974497
"Region1","S2D1B3","IMP_LPG",1,2023,390.863442726272
"Region1","S2D1B3","IMP_LPG",1,2024,404.97743919892
"Region1","S2D1B3","IMP_LPG",1,2025,629.457182439244
"Region1","S2D1B3","IMP_LPG",1,2026,504.438538437355
"Region1","S2D1B3","IMP_LPG",1,2027,450.696872691269
"Region1","S2D1B3","IMP_LPG",1,2028,535.288582903344
"Region1","S2D1B3","IMP_LPG",1,2029,565.406597919862
"Region1","S2D1B3","IMP_LPG",1,2030,502.028208591859
"Region1","S2D1B3","IMP_LPG",1,2031,791.48148378946
"Region1","S2D1B3","IMP_LPG",1,2032,539.756693694369
"Region1","S2D1B3","IMP_LPG",1,2033,559.771983308331
"Region1","S2D1B3","IMP_LPG",1,2035,602.288053473347
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2018,58.1738673557355
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2019,61.2646479517952
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2020,64.519642012201
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2021,67.9475739738974
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2022,71.5576322117215
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2023,113.039239806481
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2024,98.639416513984
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2025,83.5799255875589
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2026,109.399290839652
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2028,97.6220673137312
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2029,127.779306461157
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2030,134.568227452455
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2031,114.023408224322
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2032,120.081477943294
"Region1","S2D1B3","IND_BIO_AUTOPRD",1,2033,126.461413224322
"Region1","S2D1B3","IND_CHEM_BIO_001",1,2018,94.7092909967846
"Region1","S2D1B3","IND_CHEM_BIO_001",1,2022,35.4019814137307
"Region1","S2D1B3","IND_CHEM_BIO_001",1,2030,279.502583948395
"Region1","S2D1B3","IND_CHEM_COA_001",1,2018,237.781656447424
"Region1","S2D1B3","IND_CHEM_COA_001",1,2019,253.001569656966
"Region1","S2D1B3","IND_CHEM_COA_001",1,2020,253.001569656966
"Region1","S2D1B3","IND_CHEM_COA_001",1,2021,266.435129472949
"Region1","S2D1B3","IND_CHEM_COA_001",1,2022,325.468572470998
